timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,group_index
2025-03-09 20:27:30.781709,none,-362,8172,-978,6,2,9,user1,60
2025-03-09 20:27:30.785750,none,-356,8162,-994,6,0,9,user1,60
2025-03-09 20:27:30.789984,none,-371,8165,-991,7,2,8,user1,60
2025-03-09 20:27:30.794589,none,-386,8159,-987,6,4,8,user1,60
2025-03-09 20:27:30.798691,none,-349,8164,-948,0,3,8,user1,60
2025-03-09 20:27:30.803170,none,-369,8136,-1007,-2,5,6,user1,60
2025-03-09 20:27:30.807684,none,-387,8166,-1049,-3,4,6,user1,60
2025-03-09 20:27:30.811762,none,-360,8195,-1039,-1,4,5,user1,60
2025-03-09 20:27:30.816197,none,-364,8204,-1024,-5,4,8,user1,60
2025-03-09 20:27:30.820227,none,-364,8195,-996,-4,4,7,user1,60
2025-03-09 20:27:30.824281,none,-345,8195,-994,-3,3,7,user1,60
2025-03-09 20:27:30.828368,none,-353,8201,-1004,-2,2,6,user1,60
2025-03-09 20:27:30.832467,none,-341,8198,-966,-3,1,7,user1,60
2025-03-09 20:27:30.836639,none,-343,8202,-977,-3,1,6,user1,60
2025-03-09 20:27:30.840715,none,-360,8187,-1005,-2,0,7,user1,60
2025-03-09 20:27:30.845136,none,-331,8198,-973,-5,1,5,user1,60
2025-03-09 20:27:30.849165,none,-317,8204,-996,-3,-1,3,user1,60
2025-03-09 20:27:30.853260,none,-324,8191,-979,-4,-1,2,user1,60
2025-03-09 20:27:30.857421,none,-327,8182,-988,-4,0,4,user1,60
2025-03-09 20:27:30.861711,none,-353,8212,-966,-5,-1,1,user1,60
2025-03-09 20:27:30.865739,none,-330,8222,-947,-3,0,4,user1,60
2025-03-09 20:27:30.869761,none,-343,8190,-957,-4,1,0,user1,60
2025-03-09 20:27:30.873856,none,-331,8182,-931,-3,0,0,user1,60
2025-03-09 20:27:30.878303,none,-369,8193,-951,-3,2,-1,user1,60
2025-03-09 20:27:30.882761,none,-356,8204,-935,-2,1,0,user1,60
2025-03-09 20:27:30.887220,none,-362,8189,-951,0,1,-1,user1,60
2025-03-09 20:27:30.891344,none,-353,8174,-967,-1,6,-5,user1,60
2025-03-09 20:27:30.895576,none,-377,8208,-945,-1,4,-7,user1,60
2025-03-09 20:27:30.899678,none,-349,8200,-979,2,6,-5,user1,60
2025-03-09 20:27:30.903707,none,-347,8214,-947,1,5,-3,user1,60
2025-03-09 20:27:30.908195,none,-334,8327,-901,3,4,8,user1,60
2025-03-09 20:27:30.912747,cross,-324,8687,-976,11,2,37,user1,60
2025-03-09 20:27:30.916781,cross,-209,7818,-961,11,4,42,user1,60
2025-03-09 20:27:30.921131,cross,-428,7929,-975,1,10,-15,user1,60
2025-03-09 20:27:30.925543,cross,-463,8073,-975,-7,12,-36,user1,60
2025-03-09 20:27:30.929573,cross,-416,8214,-985,3,3,-23,user1,60
2025-03-09 20:27:30.933687,cross,-385,8157,-1002,4,-4,-2,user1,60
2025-03-09 20:27:30.937717,cross,-355,8119,-1039,-8,1,6,user1,60
2025-03-09 20:27:30.941934,cross,-307,8163,-1031,-23,0,9,user1,60
2025-03-09 20:27:30.945965,cross,-299,8266,-952,-32,0,8,user1,60
2025-03-09 20:27:30.950326,cross,-338,8295,-950,-6,3,12,user1,60
2025-03-09 20:27:30.954695,cross,-331,8326,-957,4,5,9,user1,60
2025-03-09 20:27:30.958736,cross,-316,8296,-942,10,0,5,user1,60
2025-03-09 20:27:30.962828,cross,-340,8306,-937,15,0,2,user1,60
2025-03-09 20:27:30.967177,cross,-393,8222,-948,15,-2,1,user1,60
2025-03-09 20:27:30.971250,cross,-374,8172,-964,10,3,9,user1,60
2025-03-09 20:27:30.975543,cross,-345,8169,-943,8,4,12,user1,60
2025-03-09 20:27:30.979683,cross,-307,8207,-944,9,1,17,user1,60
2025-03-09 20:27:30.983717,cross,-308,8249,-944,14,-2,20,user1,60
2025-03-09 20:27:30.987744,cross,-300,8206,-924,19,1,20,user1,60
2025-03-09 20:27:30.991834,cross,-355,8214,-949,20,0,21,user1,60
2025-03-09 20:27:30.995860,cross,-331,8232,-928,23,1,18,user1,60
2025-03-09 20:27:30.999887,cross,-336,8273,-948,24,1,22,user1,60
2025-03-09 20:27:31.003959,cross,-337,8255,-981,32,0,24,user1,60
2025-03-09 20:27:31.008059,cross,-366,8214,-976,33,-2,24,user1,60
2025-03-09 20:27:31.012354,cross,-374,8187,-940,32,-1,25,user1,60
2025-03-09 20:27:31.016560,cross,-342,8127,-961,27,-2,23,user1,60
2025-03-09 20:27:31.021065,cross,-344,8143,-1002,23,0,23,user1,60
2025-03-09 20:27:31.025139,cross,-350,8133,-960,20,-3,21,user1,60
2025-03-09 20:27:31.029431,cross,-341,8119,-966,17,-3,22,user1,60
2025-03-09 20:27:31.033746,cross,-366,8119,-999,13,-2,23,user1,60
2025-03-09 20:27:31.038351,cross,-341,8194,-988,9,-1,22,user1,60
2025-03-09 20:27:31.042947,cross,-347,8217,-971,14,-1,21,user1,60
2025-03-09 20:27:31.047036,cross,-368,8191,-991,14,-1,18,user1,60
2025-03-09 20:27:31.051417,cross,-337,8192,-967,13,0,18,user1,60
2025-03-09 20:27:31.055922,none,-380,8176,-980,13,-1,18,user1,60
2025-03-09 20:27:31.059954,none,-378,8162,-1004,10,0,16,user1,60
2025-03-09 20:27:31.064237,none,-364,8057,-1026,6,1,5,user1,60
2025-03-09 20:27:31.068694,none,-424,7823,-996,0,2,-8,user1,60
2025-03-09 20:27:31.073204,none,-474,8034,-1006,-12,2,-35,user1,60
2025-03-09 20:27:31.077239,none,-320,8535,-1027,-8,0,14,user1,60
2025-03-09 20:27:31.081299,none,-223,8479,-969,-2,-8,57,user1,60
2025-03-09 20:27:31.085560,none,-252,8261,-911,4,-8,58,user1,60
2025-03-09 20:27:31.089835,none,-309,8190,-914,3,-1,36,user1,60
2025-03-09 20:27:31.094342,none,-360,8213,-908,26,0,0,user1,60
2025-03-09 20:27:31.098868,none,-400,8178,-974,36,0,-2,user1,60
2025-03-09 20:27:31.102931,none,-376,8093,-1028,30,1,2,user1,60
2025-03-09 20:27:31.107013,none,-354,8071,-1066,11,0,7,user1,60
2025-03-09 20:27:31.111384,none,-342,8112,-1005,0,1,4,user1,60
2025-03-09 20:27:31.115474,none,-348,8078,-1017,-7,0,12,user1,60
2025-03-09 20:27:31.119689,none,-366,8058,-1004,-9,3,17,user1,60
2025-03-09 20:27:31.690663,none,-362,8244,-948,1,4,8,user1,61
2025-03-09 20:27:31.695109,none,-362,8219,-948,3,5,8,user1,61
2025-03-09 20:27:31.699146,none,-362,8201,-961,5,5,8,user1,61
2025-03-09 20:27:31.703200,none,-375,8182,-946,4,2,8,user1,61
2025-03-09 20:27:31.707436,none,-371,8162,-984,4,2,6,user1,61
2025-03-09 20:27:31.712014,none,-358,8140,-992,3,2,5,user1,61
2025-03-09 20:27:31.716530,none,-366,8152,-998,0,2,3,user1,61
2025-03-09 20:27:31.721064,none,-349,8196,-956,1,4,3,user1,61
2025-03-09 20:27:31.725162,none,-364,8218,-958,0,3,4,user1,61
2025-03-09 20:27:31.729453,none,-350,8213,-986,-2,2,3,user1,61
2025-03-09 20:27:31.733556,none,-331,8169,-972,0,3,5,user1,61
2025-03-09 20:27:31.737810,none,-350,8175,-995,-2,6,3,user1,61
2025-03-09 20:27:31.742309,none,-340,8184,-956,-2,3,8,user1,61
2025-03-09 20:27:31.746645,none,-348,8163,-951,-2,1,10,user1,61
2025-03-09 20:27:31.750890,none,-364,8205,-992,-1,2,6,user1,61
2025-03-09 20:27:31.754913,none,-348,8176,-984,-2,3,7,user1,61
2025-03-09 20:27:31.758941,none,-371,8166,-994,-2,1,7,user1,61
2025-03-09 20:27:31.763353,none,-363,8191,-981,-2,2,4,user1,61
2025-03-09 20:27:31.767400,none,-350,8237,-976,-6,1,4,user1,61
2025-03-09 20:27:31.771435,none,-354,8211,-988,-4,3,5,user1,61
2025-03-09 20:27:31.775514,none,-345,8199,-959,-4,1,6,user1,61
2025-03-09 20:27:31.779637,none,-343,8198,-977,-2,1,6,user1,61
2025-03-09 20:27:31.783924,none,-344,8222,-955,-2,2,4,user1,61
2025-03-09 20:27:31.788129,none,-356,8211,-965,-3,3,6,user1,61
2025-03-09 20:27:31.792245,none,-362,8208,-942,0,1,6,user1,61
2025-03-09 20:27:31.796678,none,-337,8197,-959,0,0,4,user1,61
2025-03-09 20:27:31.801247,none,-354,8216,-939,0,0,7,user1,61
2025-03-09 20:27:31.805599,none,-360,8222,-970,1,1,3,user1,61
2025-03-09 20:27:31.809646,none,-363,8172,-944,3,0,3,user1,61
2025-03-09 20:27:31.813669,none,-332,8202,-928,4,3,4,user1,61
2025-03-09 20:27:31.817755,none,-346,8207,-948,4,0,6,user1,61
2025-03-09 20:27:31.822289,none,-336,8205,-946,-1,0,7,user1,61
2025-03-09 20:27:31.826823,none,-361,8187,-957,0,4,4,user1,61
2025-03-09 20:27:31.830875,none,-383,8183,-939,1,3,2,user1,61
2025-03-09 20:27:31.835139,none,-371,8216,-976,1,3,0,user1,61
2025-03-09 20:27:31.839282,none,-383,8187,-946,0,4,5,user1,61
2025-03-09 20:27:31.843314,none,-383,8161,-978,0,4,4,user1,61
2025-03-09 20:27:31.847532,none,-375,8187,-980,0,3,2,user1,61
2025-03-09 20:27:31.851646,none,-375,8189,-974,1,1,2,user1,61
2025-03-09 20:27:31.856139,none,-346,8222,-993,0,2,4,user1,61
2025-03-09 20:27:31.860213,none,-380,8205,-987,2,1,2,user1,61
2025-03-09 20:27:31.864328,none,-368,8160,-973,3,0,3,user1,61
2025-03-09 20:27:31.868643,none,-362,8184,-958,2,-1,0,user1,61
2025-03-09 20:27:31.873107,none,-386,8196,-966,4,0,1,user1,61
2025-03-09 20:27:31.877140,none,-345,8188,-967,3,1,0,user1,61
2025-03-09 20:27:31.881521,none,-340,8190,-967,0,2,0,user1,61
2025-03-09 20:27:31.885616,none,-332,8216,-965,0,3,-1,user1,61
2025-03-09 20:27:31.889866,none,-361,8185,-965,1,2,1,user1,61
2025-03-09 20:27:31.893899,none,-374,8221,-972,3,1,7,user1,61
2025-03-09 20:27:31.898060,none,-343,8332,-969,4,2,13,user1,61
2025-03-09 20:27:31.902441,cross,-277,7843,-939,10,2,32,user1,61
2025-03-09 20:27:31.906621,cross,-447,7938,-986,2,7,-17,user1,61
2025-03-09 20:27:31.910716,cross,-448,8042,-996,-3,7,-28,user1,61
2025-03-09 20:27:31.915093,cross,-415,8140,-1014,3,1,-20,user1,61
2025-03-09 20:27:31.919117,cross,-394,8097,-1051,3,-3,-2,user1,61
2025-03-09 20:27:31.923307,cross,-368,8084,-1071,-15,0,7,user1,61
2025-03-09 20:27:31.927720,cross,-304,8170,-1027,-33,4,11,user1,61
2025-03-09 20:27:31.932135,cross,-332,8244,-946,-37,1,6,user1,61
2025-03-09 20:27:31.936166,cross,-333,8270,-903,-27,0,7,user1,61
2025-03-09 20:27:31.940197,cross,-392,8284,-961,-11,4,5,user1,61
2025-03-09 20:27:31.944729,cross,-365,8274,-975,-5,6,1,user1,61
2025-03-09 20:27:31.949076,cross,-349,8286,-932,0,4,-1,user1,61
2025-03-09 20:27:31.953224,cross,-339,8300,-931,3,0,-4,user1,61
2025-03-09 20:27:31.957443,cross,-396,8235,-944,4,0,0,user1,61
2025-03-09 20:27:31.961588,cross,-387,8196,-918,4,0,4,user1,61
2025-03-09 20:27:31.965619,cross,-352,8243,-898,6,0,13,user1,61
2025-03-09 20:27:31.969955,cross,-322,8268,-902,6,-2,13,user1,61
2025-03-09 20:27:31.973993,cross,-331,8226,-908,14,-4,15,user1,61
2025-03-09 20:27:31.978023,cross,-352,8228,-926,17,-2,15,user1,61
2025-03-09 20:27:31.982063,cross,-336,8210,-875,18,-3,14,user1,61
2025-03-09 20:27:31.986400,cross,-365,8212,-928,23,-1,16,user1,61
2025-03-09 20:27:31.990562,cross,-356,8226,-949,26,-3,14,user1,61
2025-03-09 20:27:31.994588,cross,-393,8220,-980,25,-2,16,user1,61
2025-03-09 20:27:31.998789,cross,-374,8193,-951,26,-1,22,user1,61
2025-03-09 20:27:32.002902,cross,-368,8248,-948,28,-2,29,user1,61
2025-03-09 20:27:32.006944,cross,-339,8235,-958,30,0,30,user1,61
2025-03-09 20:27:32.011312,cross,-365,8234,-971,31,0,27,user1,61
2025-03-09 20:27:32.015343,cross,-375,8219,-957,35,0,28,user1,61
2025-03-09 20:27:32.019371,cross,-374,8199,-994,34,0,26,user1,61
2025-03-09 20:27:32.023614,cross,-356,8168,-1032,32,1,22,user1,61
2025-03-09 20:27:32.027646,cross,-361,8138,-1027,29,3,19,user1,61
2025-03-09 20:27:32.032210,cross,-353,8140,-991,25,2,16,user1,61
2025-03-09 20:27:32.036241,cross,-366,8080,-1023,20,0,17,user1,61
2025-03-09 20:27:32.040365,cross,-379,8143,-1015,16,1,20,user1,61
2025-03-09 20:27:32.044393,cross,-354,8165,-1023,11,2,19,user1,61
2025-03-09 20:27:32.048828,cross,-349,8166,-1021,9,1,23,user1,61
2025-03-09 20:27:32.053137,cross,-389,8214,-986,8,0,20,user1,61
2025-03-09 20:27:32.057165,cross,-373,8183,-993,10,0,17,user1,61
2025-03-09 20:27:32.061633,cross,-380,8186,-1011,11,2,18,user1,61
2025-03-09 20:27:32.065666,none,-361,8170,-982,8,1,16,user1,61
2025-03-09 20:27:32.070257,none,-381,8112,-993,9,0,11,user1,61
2025-03-09 20:27:32.074669,none,-377,8086,-1014,4,0,8,user1,61
2025-03-09 20:27:32.078699,none,-358,7948,-998,-4,-2,4,user1,61
2025-03-09 20:27:32.082727,none,-370,7877,-1043,-21,0,-12,user1,61
2025-03-09 20:27:32.087226,none,-403,8481,-1019,-20,0,-5,user1,61
2025-03-09 20:27:32.091291,none,-303,8503,-981,-7,-1,44,user1,61
2025-03-09 20:27:32.095483,none,-314,8314,-948,2,-2,59,user1,61
2025-03-09 20:27:32.099518,none,-296,8212,-961,1,0,45,user1,61
2025-03-09 20:27:32.103548,none,-326,8229,-930,2,4,19,user1,61
2025-03-09 20:27:32.107626,none,-368,8191,-906,11,5,0,user1,61
2025-03-09 20:27:32.696132,none,-345,8176,-957,-1,1,5,user1,62
2025-03-09 20:27:32.700651,none,-327,8187,-968,0,0,3,user1,62
2025-03-09 20:27:32.705188,none,-352,8239,-965,0,2,6,user1,62
2025-03-09 20:27:32.709221,none,-349,8226,-956,-2,1,7,user1,62
2025-03-09 20:27:32.713333,none,-360,8212,-969,0,4,7,user1,62
2025-03-09 20:27:32.717528,none,-380,8231,-980,0,1,5,user1,62
2025-03-09 20:27:32.722035,none,-383,8188,-942,-1,0,5,user1,62
2025-03-09 20:27:32.726065,none,-395,8177,-988,0,1,4,user1,62
2025-03-09 20:27:32.730094,none,-410,8193,-1009,-5,2,2,user1,62
2025-03-09 20:27:32.734239,none,-373,8185,-970,-4,2,2,user1,62
2025-03-09 20:27:32.738536,none,-357,8195,-946,-5,1,2,user1,62
2025-03-09 20:27:32.742568,none,-347,8209,-964,-3,1,6,user1,62
2025-03-09 20:27:32.746633,none,-350,8223,-963,-2,1,5,user1,62
2025-03-09 20:27:32.751100,none,-348,8208,-976,0,1,6,user1,62
2025-03-09 20:27:32.755483,none,-329,8190,-990,1,4,4,user1,62
2025-03-09 20:27:32.759515,none,-317,8207,-995,2,6,5,user1,62
2025-03-09 20:27:32.763773,none,-335,8178,-961,3,5,5,user1,62
2025-03-09 20:27:32.768155,none,-334,8194,-965,0,1,3,user1,62
2025-03-09 20:27:32.772389,none,-355,8187,-973,0,2,5,user1,62
2025-03-09 20:27:32.776422,none,-343,8203,-961,0,1,8,user1,62
2025-03-09 20:27:32.780694,none,-339,8198,-984,1,0,7,user1,62
2025-03-09 20:27:32.784805,none,-318,8218,-982,-1,-3,6,user1,62
2025-03-09 20:27:32.789164,none,-350,8224,-969,0,-1,5,user1,62
2025-03-09 20:27:32.793282,none,-345,8187,-970,-3,0,4,user1,62
2025-03-09 20:27:32.797373,none,-358,8177,-954,0,0,9,user1,62
2025-03-09 20:27:32.801942,none,-375,8205,-939,0,-1,8,user1,62
2025-03-09 20:27:32.806460,none,-361,8173,-938,4,0,8,user1,62
2025-03-09 20:27:32.810901,none,-354,8205,-942,1,-2,8,user1,62
2025-03-09 20:27:32.815075,none,-369,8206,-960,2,0,5,user1,62
2025-03-09 20:27:32.819597,none,-374,8204,-964,2,0,5,user1,62
2025-03-09 20:27:32.823631,none,-365,8247,-969,3,5,4,user1,62
2025-03-09 20:27:32.827663,none,-374,8230,-936,3,4,5,user1,62
2025-03-09 20:27:32.831969,none,-348,8174,-953,4,2,3,user1,62
2025-03-09 20:27:32.836064,none,-354,8190,-953,4,3,2,user1,62
2025-03-09 20:27:32.840325,none,-314,8162,-992,5,4,4,user1,62
2025-03-09 20:27:32.844510,none,-331,8199,-969,3,5,4,user1,62
2025-03-09 20:27:32.848539,none,-334,8162,-961,1,5,5,user1,62
2025-03-09 20:27:32.852811,none,-332,8183,-996,-1,2,4,user1,62
2025-03-09 20:27:32.856963,none,-327,8196,-977,-1,2,6,user1,62
2025-03-09 20:27:32.861306,none,-357,8184,-988,-1,0,9,user1,62
2025-03-09 20:27:32.865480,none,-360,8186,-998,-2,0,8,user1,62
2025-03-09 20:27:32.869513,none,-348,8199,-969,0,-1,6,user1,62
2025-03-09 20:27:32.873659,none,-350,8184,-976,0,-1,6,user1,62
2025-03-09 20:27:32.877688,none,-350,8183,-957,0,-2,6,user1,62
2025-03-09 20:27:32.882097,none,-351,8165,-968,-2,-1,2,user1,62
2025-03-09 20:27:32.886483,none,-325,8185,-967,-3,1,6,user1,62
2025-03-09 20:27:32.890806,none,-333,8215,-961,0,2,7,user1,62
2025-03-09 20:27:32.894835,none,-370,8192,-944,1,4,4,user1,62
2025-03-09 20:27:32.898864,none,-359,8224,-944,2,1,8,user1,62
2025-03-09 20:27:32.903339,none,-344,8266,-952,1,1,10,user1,62
2025-03-09 20:27:32.907369,cross,-362,8465,-976,5,2,23,user1,62
2025-03-09 20:27:32.911591,cross,-314,8309,-936,10,1,56,user1,62
2025-03-09 20:27:32.915619,cross,-367,7955,-947,7,5,12,user1,62
2025-03-09 20:27:32.920192,cross,-426,7972,-987,3,11,-22,user1,62
2025-03-09 20:27:32.924405,cross,-447,8133,-1002,1,9,-25,user1,62
2025-03-09 20:27:32.928515,cross,-402,8137,-1019,5,5,-10,user1,62
2025-03-09 20:27:32.932782,cross,-401,8083,-1051,-2,4,4,user1,62
2025-03-09 20:27:32.936814,cross,-334,8113,-1038,-16,7,11,user1,62
2025-03-09 20:27:32.941400,cross,-329,8222,-1015,-30,3,14,user1,62
2025-03-09 20:27:32.945532,cross,-298,8257,-932,-25,-1,11,user1,62
2025-03-09 20:27:32.949569,cross,-326,8253,-917,-15,0,10,user1,62
2025-03-09 20:27:32.953646,cross,-371,8265,-966,-3,0,9,user1,62
2025-03-09 20:27:32.957681,cross,-352,8292,-960,0,1,3,user1,62
2025-03-09 20:27:32.962094,cross,-346,8288,-953,-2,-4,0,user1,62
2025-03-09 20:27:32.966265,cross,-346,8191,-945,3,-6,1,user1,62
2025-03-09 20:27:32.970679,cross,-364,8203,-916,1,-2,2,user1,62
2025-03-09 20:27:32.974860,cross,-343,8234,-927,1,-5,9,user1,62
2025-03-09 20:27:32.979000,cross,-323,8233,-908,4,-3,15,user1,62
2025-03-09 20:27:32.983179,cross,-351,8239,-920,15,-2,16,user1,62
2025-03-09 20:27:32.987587,cross,-348,8206,-912,15,-2,17,user1,62
2025-03-09 20:27:32.991623,cross,-361,8205,-912,17,0,16,user1,62
2025-03-09 20:27:32.995941,cross,-352,8221,-914,17,3,14,user1,62
2025-03-09 20:27:32.999985,cross,-362,8234,-931,19,3,15,user1,62
2025-03-09 20:27:33.004594,cross,-366,8230,-921,20,1,10,user1,62
2025-03-09 20:27:33.008623,cross,-387,8239,-924,22,1,11,user1,62
2025-03-09 20:27:33.013087,cross,-378,8240,-948,20,1,15,user1,62
2025-03-09 20:27:33.017593,cross,-346,8241,-952,26,-1,18,user1,62
2025-03-09 20:27:33.022237,cross,-337,8200,-932,33,-2,23,user1,62
2025-03-09 20:27:33.026736,cross,-385,8190,-965,38,-3,20,user1,62
2025-03-09 20:27:33.030765,cross,-383,8171,-991,35,-1,21,user1,62
2025-03-09 20:27:33.035082,cross,-367,8150,-980,33,-3,23,user1,62
2025-03-09 20:27:33.039278,cross,-364,8118,-984,30,-1,20,user1,62
2025-03-09 20:27:33.043386,cross,-401,8142,-977,26,-1,18,user1,62
2025-03-09 20:27:33.047907,cross,-408,8118,-992,21,-1,18,user1,62
2025-03-09 20:27:33.052123,cross,-382,8124,-994,17,0,20,user1,62
2025-03-09 20:27:33.056677,cross,-372,8159,-1002,16,0,19,user1,62
2025-03-09 20:27:33.060959,cross,-342,8170,-979,14,1,18,user1,62
2025-03-09 20:27:33.065155,cross,-355,8212,-965,11,0,18,user1,62
2025-03-09 20:27:33.069197,cross,-366,8225,-966,15,2,20,user1,62
2025-03-09 20:27:33.073572,cross,-320,8216,-987,14,3,18,user1,62
2025-03-09 20:27:33.077602,cross,-336,8210,-993,14,0,17,user1,62
2025-03-09 20:27:33.082010,none,-346,8180,-984,13,1,16,user1,62
2025-03-09 20:27:33.086215,none,-411,8095,-1007,9,1,5,user1,62
2025-03-09 20:27:33.090711,none,-387,7944,-1041,5,1,-4,user1,62
2025-03-09 20:27:33.095228,none,-426,7930,-1052,-7,5,-23,user1,62
2025-03-09 20:27:33.099265,none,-328,8435,-1010,-10,0,-1,user1,62
2025-03-09 20:27:33.103617,none,-216,8443,-969,-2,-3,45,user1,62
2025-03-09 20:27:33.107646,none,-229,8319,-913,1,-6,57,user1,62
2025-03-09 20:27:33.111792,none,-300,8230,-901,-1,-3,39,user1,62
2025-03-09 20:27:33.115820,none,-345,8278,-903,3,2,17,user1,62
2025-03-09 20:27:33.609388,none,-357,8210,-973,9,-1,7,user1,63
2025-03-09 20:27:33.613468,none,-311,8205,-951,7,0,9,user1,63
2025-03-09 20:27:33.617914,none,-338,8193,-948,7,0,8,user1,63
2025-03-09 20:27:33.622066,none,-328,8195,-943,8,0,7,user1,63
2025-03-09 20:27:33.626381,none,-339,8190,-963,10,2,5,user1,63
2025-03-09 20:27:33.630883,none,-316,8192,-1014,6,2,5,user1,63
2025-03-09 20:27:33.635178,none,-321,8143,-999,3,3,10,user1,63
2025-03-09 20:27:33.639689,none,-363,8180,-1014,-1,3,7,user1,63
2025-03-09 20:27:33.643774,none,-352,8159,-988,-1,3,4,user1,63
2025-03-09 20:27:33.648314,none,-348,8166,-962,-3,3,4,user1,63
2025-03-09 20:27:33.652894,none,-348,8187,-996,-4,4,4,user1,63
2025-03-09 20:27:33.657058,none,-320,8193,-985,-3,1,4,user1,63
2025-03-09 20:27:33.661633,none,-332,8202,-991,-4,3,6,user1,63
2025-03-09 20:27:33.665677,none,-349,8210,-994,-3,2,4,user1,63
2025-03-09 20:27:33.669707,none,-343,8189,-961,-4,1,3,user1,63
2025-03-09 20:27:33.673929,none,-344,8207,-932,-2,1,4,user1,63
2025-03-09 20:27:33.678450,none,-391,8191,-942,0,1,5,user1,63
2025-03-09 20:27:33.682477,none,-354,8184,-935,0,0,3,user1,63
2025-03-09 20:27:33.686569,none,-340,8192,-977,0,0,5,user1,63
2025-03-09 20:27:33.690597,none,-374,8190,-954,0,0,7,user1,63
2025-03-09 20:27:33.694967,none,-342,8199,-967,-2,2,8,user1,63
2025-03-09 20:27:33.699056,none,-355,8191,-942,1,1,9,user1,63
2025-03-09 20:27:33.703563,none,-329,8178,-946,4,2,7,user1,63
2025-03-09 20:27:33.707638,none,-321,8192,-979,3,3,9,user1,63
2025-03-09 20:27:33.712148,none,-323,8210,-986,4,4,10,user1,63
2025-03-09 20:27:33.716552,none,-365,8206,-989,3,1,10,user1,63
2025-03-09 20:27:33.720650,none,-346,8221,-974,3,3,6,user1,63
2025-03-09 20:27:33.725032,none,-330,8222,-987,6,4,7,user1,63
2025-03-09 20:27:33.729064,none,-354,8190,-980,1,2,10,user1,63
2025-03-09 20:27:33.733153,none,-354,8183,-986,0,4,9,user1,63
2025-03-09 20:27:33.737544,none,-347,8217,-978,-1,4,10,user1,63
2025-03-09 20:27:33.742196,none,-355,8214,-986,1,3,7,user1,63
2025-03-09 20:27:33.746546,none,-362,8170,-951,3,3,9,user1,63
2025-03-09 20:27:33.750572,none,-337,8189,-950,4,2,7,user1,63
2025-03-09 20:27:33.754602,none,-343,8153,-934,2,1,8,user1,63
2025-03-09 20:27:33.758633,none,-385,8182,-967,4,1,4,user1,63
2025-03-09 20:27:33.763160,none,-347,8180,-965,2,0,3,user1,63
2025-03-09 20:27:33.767492,none,-357,8187,-958,0,-2,6,user1,63
2025-03-09 20:27:33.772143,none,-352,8199,-962,0,-3,7,user1,63
2025-03-09 20:27:33.776272,none,-337,8215,-960,-1,-3,6,user1,63
2025-03-09 20:27:33.780314,none,-358,8187,-976,-1,-1,5,user1,63
2025-03-09 20:27:33.784446,none,-358,8216,-944,0,0,5,user1,63
2025-03-09 20:27:33.788818,none,-387,8172,-960,0,-3,2,user1,63
2025-03-09 20:27:33.793339,none,-358,8170,-962,-3,0,0,user1,63
2025-03-09 20:27:33.797368,none,-347,8185,-939,-1,-2,-3,user1,63
2025-03-09 20:27:33.801818,none,-347,8157,-944,-4,1,-1,user1,63
2025-03-09 20:27:33.805886,none,-368,8140,-998,-5,3,-2,user1,63
2025-03-09 20:27:33.810395,none,-380,8157,-982,-10,7,-1,user1,63
2025-03-09 20:27:33.814424,none,-351,8206,-980,-14,8,0,user1,63
2025-03-09 20:27:33.818454,none,-359,8260,-987,-13,9,4,user1,63
2025-03-09 20:27:33.822649,cross,-294,8558,-919,-10,2,18,user1,63
2025-03-09 20:27:33.826680,cross,-213,8416,-885,15,-5,55,user1,63
2025-03-09 20:27:33.831133,cross,-412,7819,-974,8,1,11,user1,63
2025-03-09 20:27:33.835576,cross,-387,8032,-959,-4,10,-21,user1,63
2025-03-09 20:27:33.839633,cross,-426,8284,-933,4,4,-25,user1,63
2025-03-09 20:27:33.844063,cross,-424,8205,-960,22,0,-11,user1,63
2025-03-09 20:27:33.848090,cross,-394,8093,-1041,15,0,6,user1,63
2025-03-09 20:27:33.852633,cross,-304,8186,-1018,-2,-1,17,user1,63
2025-03-09 20:27:33.856725,cross,-304,8240,-943,-10,-3,17,user1,63
2025-03-09 20:27:33.860758,cross,-320,8246,-913,-9,-5,11,user1,63
2025-03-09 20:27:33.865065,cross,-341,8230,-906,-1,-1,13,user1,63
2025-03-09 20:27:33.869097,cross,-338,8242,-922,9,1,8,user1,63
2025-03-09 20:27:33.873555,cross,-362,8259,-958,12,1,5,user1,63
2025-03-09 20:27:33.878173,cross,-368,8255,-960,16,3,0,user1,63
2025-03-09 20:27:33.882663,cross,-380,8199,-942,15,0,4,user1,63
2025-03-09 20:27:33.886698,cross,-348,8175,-956,13,5,8,user1,63
2025-03-09 20:27:33.891002,cross,-339,8203,-952,12,5,17,user1,63
2025-03-09 20:27:33.895457,cross,-310,8218,-971,15,1,16,user1,63
2025-03-09 20:27:33.899546,cross,-311,8208,-958,16,2,17,user1,63
2025-03-09 20:27:33.904017,cross,-350,8189,-956,14,4,17,user1,63
2025-03-09 20:27:33.908549,cross,-336,8247,-959,15,2,22,user1,63
2025-03-09 20:27:33.912582,cross,-306,8241,-993,15,2,20,user1,63
2025-03-09 20:27:33.916984,cross,-321,8247,-955,18,0,19,user1,63
2025-03-09 20:27:33.921011,cross,-325,8212,-979,24,0,19,user1,63
2025-03-09 20:27:33.925040,cross,-347,8218,-978,23,-3,21,user1,63
