timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,audio_file,group_index
2025-04-02 11:55:47.370205,cross,-1258,7861,-3378,-97,-64,9,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.375599,cross,-1226,7940,-3356,-66,-55,63,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.380660,cross,-1213,7931,-3350,-50,-51,78,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.385746,cross,-1193,7976,-3285,-33,-41,95,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.390843,cross,-1212,8039,-3287,-10,-31,114,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.395919,cross,-1118,7991,-3256,40,-14,144,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.400190,cross,-1124,7902,-3240,60,-5,158,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.405266,cross,-1087,7848,-3246,73,-1,167,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.410041,cross,-1084,7755,-3296,81,4,176,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.415108,cross,-1073,7687,-3294,83,5,180,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.420110,cross,-1075,7578,-3370,75,5,187,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.425309,cross,-1112,7534,-3437,66,5,191,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.430506,cross,-1134,7497,-3480,57,4,196,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
2025-04-02 11:55:47.437089,cross,-1148,7482,-3613,30,8,204,u1left_non-haptic,audio_u1left_non-haptic_20250402_115545.wav,1
