timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-09T20:27:11.150922,none,-374,8134,-1009,-2,-1,10,user1
2025-03-09T20:27:11.155204,none,-383,7927,-1039,-12,2,-14,user1
2025-03-09T20:27:11.159733,none,-361,8323,-1002,-17,2,-13,user1
2025-03-09T20:27:11.164106,none,-312,8483,-963,-13,-1,24,user1
2025-03-09T20:27:11.168561,none,-323,8419,-961,-1,-2,47,user1
2025-03-09T20:27:11.172648,none,-302,8249,-930,2,0,42,user1
2025-03-09T20:27:11.176968,none,-280,8229,-937,3,2,18,user1
2025-03-09T20:27:11.181210,none,-315,8229,-906,12,3,0,user1
2025-03-09T20:27:11.185232,none,-388,8220,-940,23,2,-3,user1
2025-03-09T20:27:11.189260,none,-396,8155,-971,25,5,-2,user1
2025-03-09T20:27:11.193292,none,-352,8114,-1045,18,5,0,user1
2025-03-09T20:27:11.197323,none,-335,8089,-1022,6,5,3,user1
2025-03-09T20:27:11.201784,none,-326,8089,-990,-3,3,4,user1
2025-03-09T20:27:11.206221,none,-321,8129,-1007,-8,2,6,user1
2025-03-09T20:27:11.210251,none,-364,8097,-998,-10,4,10,user1
2025-03-09T20:27:11.214278,none,-337,8139,-1004,-9,5,10,user1
2025-03-09T20:27:11.218563,none,-308,8201,-1047,-4,8,10,user1
2025-03-09T20:27:11.222838,none,-316,8199,-1037,-5,4,2,user1
2025-03-09T20:27:11.226859,none,-340,8191,-1023,-2,4,0,user1
2025-03-09T20:27:11.231171,none,-345,8191,-992,-10,3,1,user1
2025-03-09T20:27:11.235196,none,-351,8190,-1038,-10,2,5,user1
2025-03-09T20:27:11.239725,none,-360,8217,-999,-7,0,7,user1
2025-03-09T20:27:11.244181,none,-359,8161,-986,-7,-1,8,user1
2025-03-09T20:27:11.248589,none,-359,8198,-966,-13,0,7,user1
2025-03-09T20:27:11.252673,none,-361,8219,-955,-12,0,5,user1
2025-03-09T20:27:11.256703,none,-349,8243,-951,-8,0,5,user1
2025-03-09T20:27:11.261233,none,-344,8218,-953,-5,1,5,user1
2025-03-09T20:27:11.265691,none,-360,8246,-931,-2,1,4,user1
2025-03-09T20:27:11.270222,none,-339,8218,-927,-1,1,2,user1
2025-03-09T20:27:11.274245,none,-361,8212,-933,2,1,6,user1
2025-03-09T20:27:11.278266,none,-350,8215,-940,3,2,7,user1
2025-03-09T20:27:11.282713,none,-327,8202,-923,3,2,7,user1
2025-03-09T20:27:11.287185,none,-331,8202,-950,4,3,3,user1
2025-03-09T20:27:11.291756,none,-330,8184,-966,4,2,3,user1
2025-03-09T20:27:11.296327,none,-323,8180,-974,5,3,6,user1
2025-03-09T20:27:11.300555,none,-332,8193,-988,5,2,5,user1
2025-03-09T20:27:11.304584,none,-363,8185,-984,4,2,8,user1
