starttime,group_index
2025-04-14 23:16:24.852353,130
2025-04-14 23:16:25.635723,131
2025-04-14 23:16:26.372726,132
2025-04-14 23:16:27.146754,133
2025-04-14 23:16:27.996643,134
2025-04-14 23:16:28.692709,135
2025-04-14 23:16:29.387567,136
2025-04-14 23:16:30.232555,137
2025-04-14 23:16:30.906289,138
2025-04-14 23:16:31.644598,139
2025-04-14 23:16:32.363235,140
2025-04-14 23:16:33.106348,141
2025-04-14 23:16:33.829477,142
2025-04-14 23:16:34.552630,143
2025-04-14 23:16:35.174878,144
2025-04-14 23:16:36.012265,145
2025-04-14 23:16:36.656260,146
2025-04-14 23:16:37.496402,147
2025-04-14 23:16:38.176470,148
2025-04-14 23:16:38.900928,149
2025-04-14 23:16:39.639088,150
2025-04-14 23:16:40.354012,151
2025-04-14 23:16:41.107354,152
2025-04-14 23:16:41.856261,153
2025-04-14 23:16:42.571895,154
2025-04-14 23:16:43.310866,155
2025-04-14 23:16:44.022917,156
2025-04-14 23:16:44.746429,157
2025-04-14 23:16:45.538346,158
2025-04-14 23:16:46.186482,159
2025-04-14 23:16:46.902714,160
2025-04-14 23:16:47.658302,161
2025-04-14 23:16:48.375738,162
2025-04-14 23:16:49.228506,163
2025-04-14 23:16:49.949681,164
2025-04-14 23:16:50.752454,165
2025-04-14 23:16:51.386292,166
2025-04-14 23:16:52.115799,167
2025-04-14 23:16:52.843134,168
2025-04-14 23:16:53.587717,169
2025-04-14 23:16:54.298562,170
2025-04-14 23:16:55.007777,171
2025-04-14 23:16:55.802459,172
2025-04-14 23:16:56.516565,173
2025-04-14 23:16:57.251686,174
2025-04-14 23:16:57.952824,175
2025-04-14 23:16:58.631479,176
2025-04-14 23:16:59.419572,177
2025-04-14 23:17:00.252573,178
2025-04-14 23:17:01.018104,179
2025-04-14 23:17:01.727507,180
2025-04-14 23:17:02.448740,181
2025-04-14 23:17:03.209939,182
2025-04-14 23:17:03.898369,183
2025-04-14 23:17:04.730643,184
2025-04-14 23:17:05.695853,185
2025-04-14 23:17:06.558816,186
2025-04-14 23:17:07.462684,187
2025-04-14 23:17:08.308931,188
2025-04-14 23:17:09.112062,189
2025-04-14 23:17:09.925329,190
2025-04-14 23:17:10.718863,191
2025-04-14 23:17:11.808620,192
2025-04-14 23:17:12.653519,193
2025-04-14 23:17:13.479506,194
2025-04-14 23:17:14.266195,195
2025-04-14 23:17:14.996733,196
2025-04-14 23:17:16.037036,197
2025-04-14 23:17:16.817360,198
2025-04-14 23:17:17.628710,199
2025-04-14 23:17:18.428593,200
2025-04-14 23:17:19.233259,201
2025-04-14 23:17:20.028172,202
2025-04-14 23:17:20.917492,203
2025-04-14 23:17:21.648686,204
2025-04-14 23:17:22.465935,205
2025-04-14 23:17:23.175834,206
2025-04-14 23:17:23.861120,207
2025-04-14 23:17:24.628368,208
2025-04-14 23:17:25.436415,209
2025-04-14 23:17:26.078242,210
2025-04-14 23:17:26.807844,211
2025-04-14 23:17:27.513671,212
2025-04-14 23:17:28.248902,213
2025-04-14 23:17:29.014877,214
2025-04-14 23:17:29.729969,215
2025-04-14 23:17:30.380376,216
2025-04-14 23:17:31.108898,217
2025-04-14 23:17:31.728296,218
2025-04-14 23:17:32.448693,219
